Texteingaben : Proben-beschriftung;"dpp-PUL6-5"
Allgemein : Startdatum;16.08.2018 16:37:44
Abmessung : Querschnitt;3,45000;mm^2

Zeit;Traversenweg;Last;Dehnung 1;Zugspannung
(sec);(mm);(kN);(%);(MPa)
0,00000;0,0001;0,057;0,00606;16,50
0,10000;0,0007;0,060;0,00620;17,44
0,20000;0,0027;0,065;0,00717;18,92
0,30000;0,0048;0,075;0,00869;21,78
0,40000;0,0064;0,079;0,00979;23,01
0,50000;0,0083;0,088;0,01097;25,62
0,60000;0,0101;0,097;0,01213;28,22
0,70000;0,0117;0,109;0,01327;31,65
0,80000;0,0133;0,122;0,01434;35,27
0,90000;0,0149;0,132;0,01544;38,16
1,00000;0,0165;0,142;0,01648;41,08
1,10000;0,0182;0,150;0,01755;43,36
1,20000;0,0201;0,162;0,01881;47,07
1,30000;0,0218;0,170;0,02000;49,39
1,40000;0,0234;0,174;0,02098;50,51
1,50000;0,0250;0,180;0,02209;52,07
1,60000;0,0265;0,186;0,02311;53,98
1,70000;0,0282;0,191;0,02418;55,23
1,80000;0,0300;0,195;0,02543;56,45
1,90000;0,0318;0,197;0,02656;57,04
2,00000;0,0333;0,199;0,02776;57,80
2,10000;0,0351;0,202;0,02884;58,45
2,20000;0,0366;0,204;0,02996;59,12
2,30000;0,0382;0,206;0,03094;59,79
2,40000;0,0399;0,207;0,03202;60,09
2,50000;0,0418;0,209;0,03325;60,54
2,60000;0,0434;0,210;0,03433;60,88
2,70000;0,0451;0,212;0,03544;61,53
2,80000;0,0467;0,214;0,03653;61,93
2,90000;0,0482;0,214;0,03758;62,14
3,00000;0,0498;0,215;0,03864;62,34
3,10000;0,0517;0,217;0,03974;62,77
3,20000;0,0535;0,217;0,04095;62,97
3,30000;0,0550;0,220;0,04201;63,73
3,40000;0,0567;0,221;0,04303;64,03
3,50000;0,0582;0,222;0,04410;64,47
3,60000;0,0598;0,223;0,04513;64,68
3,70000;0,0617;0,225;0,04627;65,30
3,80000;0,0635;0,228;0,04750;66,08
3,90000;0,0651;0,231;0,04854;67,08
4,00000;0,0667;0,234;0,04949;67,85
4,10000;0,0683;0,236;0,05056;68,45
4,20000;0,0699;0,239;0,05157;69,32
4,30000;0,0716;0,247;0,05267;71,57
4,40000;0,0734;0,254;0,05375;73,71
4,50000;0,0751;0,262;0,05492;75,88
4,60000;0,0767;0,271;0,05598;78,66
4,70000;0,0784;0,279;0,05699;81,01
4,80000;0,0800;0,286;0,05803;82,92
4,90000;0,0815;0,295;0,05910;85,43
5,00000;0,0833;0,302;0,06018;87,48
5,10000;0,0851;0,308;0,06130;89,18
5,20000;0,0867;0,315;0,06246;91,26
5,30000;0,0884;0,320;0,06347;92,65
5,40000;0,0901;0,324;0,06462;94,06
5,50000;0,0916;0,330;0,06564;95,60
5,60000;0,0933;0,332;0,06666;96,29
5,70000;0,0951;0,338;0,06778;97,91
5,80000;0,0969;0,344;0,06900;99,60
5,90000;0,0984;0,348;0,06997;100,77
6,00000;0,1000;0,353;0,07103;102,38
6,10000;0,1016;0,356;0,07203;103,26
6,20000;0,1031;0,361;0,07307;104,50
6,30000;0,1049;0,365;0,07424;105,66
6,40000;0,1068;0,373;0,07536;108,03
6,50000;0,1084;0,378;0,07640;109,58
6,60000;0,1100;0,383;0,07746;111,07
6,70000;0,1117;0,389;0,07852;112,77
6,80000;0,1132;0,393;0,07956;113,81
6,90000;0,1149;0,401;0,08056;116,20
7,00000;0,1167;0,404;0,08170;117,24
7,10000;0,1185;0,414;0,08283;119,90
7,20000;0,1200;0,421;0,08381;121,99
7,30000;0,1217;0,427;0,08482;123,64
7,40000;0,1232;0,434;0,08593;125,88
7,50000;0,1248;0,440;0,08689;127,63
7,60000;0,1267;0,447;0,08799;129,70
7,70000;0,1285;0,453;0,08915;131,45
7,80000;0,1300;0,457;0,09018;132,33
7,90000;0,1317;0,462;0,09120;133,86
8,00000;0,1333;0,465;0,09231;134,87
8,10000;0,1349;0,467;0,09329;135,43
8,20000;0,1366;0,470;0,09431;136,23
8,30000;0,1385;0,473;0,09545;137,18
8,40000;0,1401;0,476;0,09650;138,04
8,50000;0,1417;0,477;0,09752;138,26
8,60000;0,1433;0,478;0,09863;138,68
8,70000;0,1449;0,480;0,09949;139,12
8,80000;0,1465;0,482;0,10049;139,76
8,90000;0,1484;0,483;0,10169;140,04
9,00000;0,1501;0,487;0,10286;141,05
9,10000;0,1517;0,487;0,10385;141,29
9,20000;0,1534;0,490;0,10481;141,95
9,30000;0,1549;0,491;0,10592;142,46
9,40000;0,1565;0,493;0,10682;142,90
9,50000;0,1583;0,495;0,10792;143,47
9,60000;0,1602;0,498;0,10900;144,28
9,70000;0,1617;0,502;0,11007;145,56
9,80000;0,1634;0,506;0,11107;146,66
9,90000;0,1650;0,511;0,11205;148,20
10,00000;0,1666;0,515;0,11315;149,31
10,10000;0,1682;0,517;0,11414;149,96
10,20000;0,1700;0,524;0,11522;152,00
10,30000;0,1717;0,529;0,11638;153,45
10,40000;0,1734;0,539;0,11728;156,21
10,50000;0,1750;0,542;0,11825;157,20
10,60000;0,1766;0,546;0,11930;158,36
10,70000;0,1782;0,556;0,12026;161,13
10,80000;0,1800;0,562;0,12137;162,81
10,90000;0,1818;0,574;0,12263;166,25
11,00000;0,1834;0,582;0,12361;168,66
11,10000;0,1850;0,589;0,12458;170,80
11,20000;0,1867;0,597;0,12560;173,00
11,30000;0,1882;0,603;0,12655;174,89
11,40000;0,1899;0,615;0,12753;178,21
11,50000;0,1918;0,620;0,12878;179,63
11,60000;0,1934;0,628;0,12985;181,90
11,70000;0,1950;0,632;0,13076;183,23
11,80000;0,1967;0,634;0,13182;183,90
11,90000;0,1983;0,641;0,13279;185,91
12,00000;0,1998;0,644;0,13374;186,67
12,10000;0,2016;0,647;0,13476;187,65
12,20000;0,2034;0,654;0,13594;189,59
12,30000;0,2051;0,659;0,13698;190,91
12,40000;0,2067;0,662;0,13796;191,87
12,50000;0,2084;0,666;0,13900;193,16
12,60000;0,2099;0,669;0,13996;193,89
12,70000;0,2116;0,673;0,14091;195,09
12,80000;0,2134;0,678;0,14205;196,58
12,90000;0,2152;0,682;0,14317;197,58
13,00000;0,2167;0,687;0,14408;199,27
13,10000;0,2183;0,690;0,14506;199,87
13,20000;0,2199;0,694;0,14593;201,14
13,30000;0,2215;0,699;0,14698;202,62
13,40000;0,2234;0,704;0,14803;204,04
13,50000;0,2252;0,712;0,14924;206,34
13,60000;0,2268;0,714;0,15019;206,85
13,70000;0,2284;0,725;0,15116;210,13
13,80000;0,2300;0,733;0,15211;212,43
13,90000;0,2315;0,739;0,15304;214,20
14,00000;0,2333;0,747;0,15403;216,64
14,10000;0,2352;0,756;0,15521;219,20
14,20000;0,2368;0,762;0,15621;220,83
14,30000;0,2384;0,771;0,15713;223,40
14,40000;0,2401;0,777;0,15819;225,15
14,50000;0,2415;0,781;0,15911;226,24
14,60000;0,2432;0,785;0,16000;227,63
14,70000;0,2451;0,786;0,16111;227,91
14,80000;0,2468;0,790;0,16216;228,85
14,90000;0,2484;0,792;0,16313;229,46
15,00000;0,2500;0,792;0,16409;229,65
15,10000;0,2516;0,794;0,16505;230,19
15,20000;0,2532;0,796;0,16594;230,64
15,30000;0,2550;0,796;0,16705;230,78
15,40000;0,2568;0,797;0,16809;231,13
15,50000;0,2584;0,799;0,16910;231,49
15,60000;0,2601;0,801;0,17008;232,25
15,70000;0,2617;0,801;0,17108;232,27
15,80000;0,2632;0,806;0,17189;233,70
15,90000;0,2649;0,808;0,17288;234,14
16,00000;0,2667;0,811;0,17396;234,97
16,10000;0,2685;0,814;0,17506;235,87
16,20000;0,2700;0,814;0,17596;236,06
16,30000;0,2717;0,818;0,17699;237,05
16,40000;0,2732;0,821;0,17797;238,04
16,50000;0,2748;0,823;0,17888;238,53
16,60000;0,2767;0,826;0,17987;239,35
16,70000;0,2785;0,828;0,18096;240,13
16,80000;0,2801;0,831;0,18186;240,75
16,90000;0,2817;0,832;0,18286;241,29
17,00000;0,2833;0,836;0,18386;242,39
17,10000;0,2849;0,837;0,18479;242,64
17,20000;0,2866;0,839;0,18577;243,26
17,30000;0,2885;0,844;0,18689;244,75
17,40000;0,2901;0,849;0,18788;246,22
17,50000;0,2917;0,852;0,18891;247,04
17,60000;0,2933;0,862;0,18985;249,85
17,70000;0,2949;0,864;0,19075;250,56
17,80000;0,2965;0,873;0,19164;253,04
17,90000;0,2983;0,878;0,19272;254,56
18,00000;0,3001;0,887;0,19378;257,12
18,10000;0,3017;0,894;0,19479;259,01
18,20000;0,3034;0,899;0,19562;260,61
18,30000;0,3050;0,905;0,19664;262,19
18,40000;0,3065;0,910;0,19752;263,67
18,50000;0,3083;0,915;0,19849;265,29
18,60000;0,3102;0,920;0,19956;266,73
18,70000;0,3119;0,927;0,20066;268,74
18,80000;0,3134;0,932;0,20152;270,23
18,90000;0,3150;0,937;0,20249;271,53
19,00000;0,3165;0,942;0,20340;273,16
19,10000;0,3182;0,948;0,20432;274,66
19,20000;0,3200;0,957;0,20534;277,37
19,30000;0,3218;0,964;0,20641;279,45
19,40000;0,3234;0,970;0,20736;281,27
19,50000;0,3250;0,980;0,20828;284,17
19,60000;0,3267;0,986;0,20922;285,80
19,70000;0,3282;0,992;0,21008;287,53
19,80000;0,3300;0,998;0,21111;289,42
19,90000;0,3318;1,011;0,21224;293,16
20,00000;0,3335;1,013;0,21314;293,58
20,10000;0,3350;1,023;0,21398;296,42
20,20000;0,3367;1,029;0,21496;298,18
20,30000;0,3382;1,035;0,21581;300,12
20,40000;0,3398;1,044;0,21671;302,75
20,50000;0,3417;1,053;0,21785;305,19
20,60000;0,3435;1,061;0,21890;307,62
20,70000;0,3451;1,071;0,21981;310,34
20,80000;0,3466;1,082;0,22073;313,51
20,90000;0,3482;1,087;0,22168;315,20
21,00000;0,3498;1,094;0,22254;317,07
21,10000;0,3517;1,097;0,22362;318,07
21,20000;0,3535;1,104;0,22471;320,07
21,30000;0,3551;1,108;0,22563;321,26
21,40000;0,3566;1,110;0,22658;321,78
21,50000;0,3584;1,114;0,22744;322,81
21,60000;0,3599;1,115;0,22840;323,16
21,70000;0,3616;1,118;0,22929;323,99
21,80000;0,3634;1,120;0,23031;324,63
21,90000;0,3651;1,122;0,23140;325,11
22,00000;0,3667;1,123;0,23221;325,64
22,10000;0,3684;1,123;0,23325;325,57
22,20000;0,3699;1,126;0,23410;326,41
22,30000;0,3715;1,127;0,23506;326,54
22,40000;0,3733;1,129;0,23610;327,12
22,50000;0,3752;1,130;0,23718;327,45
22,60000;0,3767;1,131;0,23806;327,91
22,70000;0,3784;1,134;0,23903;328,61
22,80000;0,3800;1,136;0,23995;329,40
22,90000;0,3815;1,137;0,24080;329,71
23,00000;0,3833;1,139;0,24173;330,26
23,10000;0,3851;1,141;0,24280;330,64
23,20000;0,3868;1,146;0,24379;332,12
23,30000;0,3883;1,150;0,24474;333,42
23,40000;0,3900;1,152;0,24564;333,80
23,50000;0,3915;1,155;0,24651;334,72
23,60000;0,3932;1,156;0,24747;335,07
23,70000;0,3951;1,161;0,24847;336,53
23,80000;0,3969;1,165;0,24952;337,75
23,90000;0,3984;1,169;0,25042;338,72
24,00000;0,4001;1,173;0,25130;339,94
24,10000;0,4016;1,176;0,25221;340,95
24,20000;0,4032;1,180;0,25308;342,04
24,30000;0,4050;1,188;0,25402;344,27
24,40000;0,4068;1,193;0,25506;345,94
24,50000;0,4084;1,199;0,25603;347,58
24,60000;0,4100;1,206;0,25689;349,43
24,70000;0,4117;1,214;0,25784;351,91
24,80000;0,4132;1,218;0,25869;352,95
24,90000;0,4149;1,225;0,25957;355,02
25,00000;0,4167;1,229;0,26064;356,33
25,10000;0,4185;1,238;0,26170;358,71
25,20000;0,4200;1,240;0,26254;359,55
25,30000;0,4217;1,243;0,26347;360,43
25,40000;0,4233;1,251;0,26433;362,51
25,50000;0,4249;1,255;0,26522;363,86
25,60000;0,4267;1,260;0,26615;365,23
25,70000;0,4285;1,265;0,26720;366,54
25,80000;0,4301;1,270;0,26814;368,19
25,90000;0,4318;1,275;0,26901;369,62
26,00000;0,4333;1,280;0,26993;371,05
26,10000;0,4348;1,286;0,27078;372,72
26,20000;0,4365;1,288;0,27165;373,21
26,30000;0,4384;1,292;0,27275;374,59
26,40000;0,4401;1,299;0,27374;376,40
26,50000;0,4417;1,302;0,27459;377,46
26,60000;0,4433;1,305;0,27549;378,37
26,70000;0,4450;1,312;0,27646;380,43
26,80000;0,4466;1,316;0,27718;381,34
26,90000;0,4483;1,320;0,27813;382,68
27,00000;0,4501;1,331;0,27927;385,83
27,10000;0,4517;1,335;0,28012;387,10
27,20000;0,4534;1,342;0,28101;388,88
27,30000;0,4550;1,350;0,28194;391,44
27,40000;0,4566;1,356;0,28282;392,93
27,50000;0,4582;1,363;0,28372;395,11
27,60000;0,4601;1,368;0,28475;396,39
27,70000;0,4617;1,374;0,28573;398,24
27,80000;0,4634;1,377;0,28661;399,07
27,90000;0,4650;1,381;0,28762;400,35
28,00000;0,4666;1,385;0,28841;401,53
28,10000;0,4682;1,387;0,28932;402,15
28,20000;0,4700;1,391;0,29029;403,19
28,30000;0,4719;1,396;0,29133;404,58
28,40000;0,4734;1,399;0,29218;405,52
28,50000;0,4750;1,403;0,29307;406,70
28,60000;0,4767;1,407;0,29395;407,91
28,70000;0,4782;1,412;0,29486;409,15
28,80000;0,4800;1,415;0,29575;410,26
28,90000;0,4818;1,420;0,29678;411,58
29,00000;0,4834;1,424;0,29760;412,85
29,10000;0,4850;1,429;0,29851;414,16
29,20000;0,4867;1,433;0,29943;415,30
29,30000;0,4882;1,438;0,30031;416,71
29,40000;0,4898;1,443;0,30111;418,24
29,50000;0,4917;1,448;0,30208;419,76
29,60000;0,4934;1,452;0,30309;420,92
29,70000;0,4951;1,455;0,30398;421,83
29,80000;0,4967;1,460;0,30483;423,28
29,90000;0,4983;1,465;0,30583;424,53
30,00000;0,4999;1,467;0,30661;425,34
30,10000;0,5016;1,473;0,30749;427,04
30,20000;0,5035;1,476;0,30848;427,69
30,30000;0,5051;1,479;0,30941;428,62
30,40000;0,5067;1,482;0,31022;429,56
30,50000;0,5083;1,485;0,31107;430,30
30,60000;0,5099;1,489;0,31193;431,70
30,70000;0,5116;1,494;0,31284;433,01
30,80000;0,5134;1,499;0,31381;434,46
30,90000;0,5152;1,506;0,31477;436,44
31,00000;0,5167;1,513;0,31565;438,68
31,10000;0,5184;1,518;0,31649;440,02
31,20000;0,5199;1,527;0,31735;442,68
31,30000;0,5215;1,531;0,31820;443,77
31,40000;0,5234;1,540;0,31918;446,32
31,50000;0,5252;1,546;0,32011;448,08
31,60000;0,5267;1,550;0,32093;449,40
31,70000;0,5284;1,558;0,32180;451,46
31,80000;0,5300;1,559;0,32273;451,84
31,90000;0,5315;1,563;0,32350;453,06
32,00000;0,5332;1,567;0,32441;454,08
32,10000;0,5350;1,574;0,32538;456,21
32,20000;0,5368;1,580;0,32630;457,92
32,30000;0,5384;1,585;0,32722;459,43
32,40000;0,5400;1,592;0,32807;461,44
32,50000;0,5416;1,599;0,32890;463,59
32,60000;0,5432;1,600;0,32976;463,63
32,70000;0,5450;1,607;0,33059;465,88
32,80000;0,5468;1,615;0,33159;468,00
32,90000;0,5484;1,620;0,33236;469,50
33,00000;0,5501;1,622;0,33326;470,27
33,10000;0,5516;1,628;0,33407;471,86
33,20000;0,5531;1,633;0,33496;473,27
33,30000;0,5549;1,635;0,33584;473,91
33,40000;0,5568;1,639;0,33685;475,17
33,50000;0,5584;1,643;0,33780;476,09
33,60000;0,5600;1,647;0,33856;477,27
33,70000;0,5617;1,653;0,33948;479,09
33,80000;0,5632;1,658;0,34016;480,57
33,90000;0,5649;1,665;0,34103;482,57
34,00000;0,5667;1,672;0,34196;484,50
34,10000;0,5685;1,675;0,34307;485,46
34,20000;0,5701;1,682;0,34388;487,66
34,30000;0,5717;1,688;0,34477;489,33
34,40000;0,5733;1,692;0,34558;490,55
34,50000;0,5749;1,696;0,34637;491,46
34,60000;0,5766;1,700;0,34721;492,89
34,70000;0,5785;1,703;0,34817;493,59
34,80000;0,5800;1,705;0,34906;494,25
34,90000;0,5817;1,709;0,34984;495,27
35,00000;0,5833;1,710;0,35080;495,72
35,10000;0,5849;1,713;0,35158;496,60
35,20000;0,5865;1,716;0,35243;497,50
35,30000;0,5884;1,720;0,35337;498,69
35,40000;0,5902;1,723;0,35431;499,52
35,50000;0,5917;1,724;0,35518;499,79
35,60000;0,5933;1,727;0,35590;500,72
35,70000;0,5949;1,729;0,35671;501,16
35,80000;0,5965;1,732;0,35754;501,96
35,90000;0,5983;1,733;0,35846;502,22
36,00000;0,6001;1,735;0,35945;502,84
36,10000;0,6018;1,737;0,36031;503,33
36,20000;0,6034;1,738;0,36110;503,66
36,30000;0,6049;1,739;0,36197;504,01
36,40000;0,6065;1,740;0,36279;504,38
36,50000;0,6082;1,741;0,36359;504,78
36,60000;0,6101;1,744;0,36460;505,38
36,70000;0,6118;1,745;0,36544;505,76
36,80000;0,6134;1,747;0,36630;506,45
36,90000;0,6151;1,749;0,36715;506,94
37,00000;0,6167;1,753;0,36801;508,10
37,10000;0,6182;1,756;0,36877;509,12
37,20000;0,6200;1,760;0,36970;510,19
37,30000;0,6218;1,766;0,37062;511,93
37,40000;0,6234;1,772;0,37138;513,60
37,50000;0,6250;1,778;0,37231;515,31
37,60000;0,6266;1,785;0,37301;517,47
37,70000;0,6282;1,794;0,37385;520,06
37,80000;0,6299;1,804;0,37475;522,93
37,90000;0,6318;1,813;0,37571;525,52
38,00000;0,6335;1,824;0,37669;528,71
38,10000;0,6350;1,829;0,37743;530,27
38,20000;0,6367;1,839;0,37827;532,99
38,30000;0,6382;1,852;0,37903;536,72
38,40000;0,6398;1,856;0,37980;538,02
38,50000;0,6418;1,861;0,38078;539,48
38,60000;0,6436;1,869;0,38170;541,69
38,70000;0,6451;1,875;0,38245;543,53
38,80000;0,6466;1,882;0,38328;545,47
38,90000;0,6483;1,887;0,38409;547,02
39,00000;0,6498;1,892;0,38494;548,48
39,10000;0,6516;1,899;0,38583;550,53
39,20000;0,6534;1,904;0,38673;551,84
39,30000;0,6551;1,909;0,38759;553,40
39,40000;0,6567;1,915;0,38843;555,21
39,50000;0,6584;1,920;0,38925;556,39
39,60000;0,6599;1,929;0,39003;559,08
39,70000;0,6616;1,933;0,39093;560,17
39,80000;0,6634;1,939;0,39184;562,15
39,90000;0,6652;1,948;0,39276;564,55
40,00000;0,6667;1,952;0,39350;565,79
40,10000;0,6684;1,960;0,39437;568,15
40,20000;0,6700;1,965;0,39520;569,54
40,30000;0,6715;1,973;0,39591;571,96
40,40000;0,6733;1,979;0,39677;573,65
40,50000;0,6752;1,991;0,39775;577,05
40,60000;0,6767;1,997;0,39861;578,75
40,70000;0,6784;2,003;0,39939;580,57
40,80000;0,6800;2,008;0,40017;582,02
40,90000;0,6815;2,013;0,40091;583,35
41,00000;0,6832;2,018;0,40176;584,95
41,10000;0,6851;2,021;0,40271;585,92
41,20000;0,6868;2,025;0,40365;586,92
41,30000;0,6884;2,028;0,40443;587,86
41,40000;0,6900;2,031;0,40527;588,77
41,50000;0,6916;2,035;0,40604;589,85
41,60000;0,6932;2,036;0,40680;590,26
41,70000;0,6950;2,040;0,40764;591,27
41,80000;0,6968;2,041;0,40866;591,66
41,90000;0,6983;2,043;0,40944;592,20
42,00000;0,7000;2,048;0,41015;593,51
42,10000;0,7016;2,049;0,41111;593,86
42,20000;0,7032;2,051;0,41182;594,55
42,30000;0,7049;2,055;0,41263;595,53
42,40000;0,7068;2,057;0,41356;596,25
42,50000;0,7084;2,058;0,41448;596,63
42,60000;0,7100;2,060;0,41523;596,97
42,70000;0,7117;2,061;0,41602;597,44
42,80000;0,7133;2,063;0,41687;597,94
42,90000;0,7149;2,063;0,41765;597,96
43,00000;0,7167;2,064;0,41841;598,40
43,10000;0,7184;2,064;0,41947;598,22
43,20000;0,7201;2,065;0,42026;598,59
43,30000;0,7217;2,066;0,42103;598,73
43,40000;0,7233;2,066;0,42179;598,89
43,50000;0,7248;2,066;0,42262;598,96
43,60000;0,7265;2,068;0,42342;599,52
43,70000;0,7285;2,070;0,42442;599,88
43,80000;0,7301;2,072;0,42528;600,57
43,90000;0,7317;2,075;0,42608;601,31
44,00000;0,7334;2,078;0,42690;602,35
44,10000;0,7350;2,085;0,42773;604,46
44,20000;0,7365;2,089;0,42849;605,53
44,30000;0,7383;2,094;0,42936;606,92
44,40000;0,7401;2,102;0,43024;609,40
44,50000;0,7417;2,109;0,43109;611,32
44,60000;0,7433;2,116;0,43186;613,47
44,70000;0,7450;2,124;0,43270;615,69
44,80000;0,7465;2,127;0,43340;616,44
44,90000;0,7483;2,136;0,43421;619,26
45,00000;0,7501;2,142;0,43527;620,90
45,10000;0,7518;2,151;0,43613;623,46
45,20000;0,7533;2,152;0,43696;623,90
45,30000;0,7551;2,158;0,43773;625,55
45,40000;0,7566;2,162;0,43850;626,62
45,50000;0,7582;2,166;0,43927;627,86
45,60000;0,7601;2,174;0,44020;630,14
45,70000;0,7619;2,178;0,44115;631,16
45,80000;0,7634;2,183;0,44187;632,64
45,90000;0,7651;2,189;0,44262;634,49
46,00000;0,7667;2,194;0,44347;635,90
46,10000;0,7682;2,198;0,44417;637,18
46,20000;0,7699;2,205;0,44497;639,11
46,30000;0,7717;2,210;0,44584;640,46
46,40000;0,7734;2,215;0,44671;641,88
46,50000;0,7750;2,218;0,44751;642,80
46,60000;0,7767;2,223;0,44825;644,43
46,70000;0,7782;2,227;0,44908;645,39
46,80000;0,7799;2,231;0,44989;646,62
46,90000;0,7817;2,239;0,45077;649,09
47,00000;0,7835;2,245;0,45165;650,62
47,10000;0,7850;2,249;0,45236;651,77
47,20000;0,7867;2,257;0,45312;654,16
47,30000;0,7883;2,265;0,45390;656,43
47,40000;0,7899;2,273;0,45465;658,94
47,50000;0,7916;2,282;0,45544;661,44
47,60000;0,7935;2,292;0,45646;664,21
47,70000;0,7951;2,302;0,45732;667,11
47,80000;0,7967;2,308;0,45801;669,08
47,90000;0,7983;2,314;0,45887;670,86
48,00000;0,7998;2,321;0,45962;672,79
48,10000;0,8016;2,328;0,46036;674,68
48,20000;0,8034;2,335;0,46128;676,87
48,30000;0,8051;2,339;0,46219;678,08
48,40000;0,8067;2,343;0,46287;679,09
48,50000;0,8084;2,349;0,46373;680,73
48,60000;0,8099;2,352;0,46462;681,84
48,70000;0,8115;2,358;0,46523;683,44
48,80000;0,8134;2,360;0,46611;683,94
48,90000;0,8152;2,365;0,46703;685,43
49,00000;0,8167;2,368;0,46781;686,39
49,10000;0,8184;2,371;0,46859;687,38
49,20000;0,8200;2,373;0,46941;687,90
49,30000;0,8215;2,376;0,47010;688,77
49,40000;0,8232;2,379;0,47093;689,59
49,50000;0,8251;2,382;0,47184;690,39
49,60000;0,8268;2,384;0,47270;690,90
49,70000;0,8284;2,386;0,47349;691,67
49,80000;0,8300;2,387;0,47431;692,02
49,90000;0,8317;2,392;0,47507;693,29
50,00000;0,8332;2,393;0,47584;693,73
50,10000;0,8350;2,394;0,47663;693,85
50,20000;0,8368;2,399;0,47750;695,32
50,30000;0,8384;2,401;0,47828;695,82
50,40000;0,8400;2,405;0,47912;696,98
50,50000;0,8416;2,409;0,47990;698,16
50,60000;0,8431;2,413;0,48062;699,35
50,70000;0,8449;2,418;0,48141;700,90
50,80000;0,8468;2,421;0,48223;701,82
50,90000;0,8485;2,430;0,48308;704,36
51,00000;0,8501;2,432;0,48387;705,00
51,10000;0,8517;2,442;0,48472;707,93
51,20000;0,8533;2,448;0,48536;709,57
51,30000;0,8548;2,454;0,48621;711,31
51,40000;0,8567;2,463;0,48704;713,88
51,50000;0,8585;2,471;0,48804;716,34
51,60000;0,8601;2,478;0,48874;718,32
51,70000;0,8617;2,486;0,48953;720,64
51,80000;0,8633;2,492;0,49023;722,41
51,90000;0,8649;2,499;0,49097;724,29
52,00000;0,8666;2,503;0,49177;725,44
52,10000;0,8684;2,506;0,49263;726,24
52,20000;0,8701;2,511;0,49348;727,97
52,30000;0,8717;2,514;0,49425;728,76
52,40000;0,8734;2,518;0,49494;729,83
52,50000;0,8749;2,521;0,49574;730,61
52,60000;0,8765;2,521;0,49648;730,86
52,70000;0,8784;2,525;0,49725;731,95
52,80000;0,8802;2,527;0,49820;732,38
52,90000;0,8817;2,529;0,49895;733,02
53,00000;0,8834;2,530;0,49967;733,27
53,10000;0,8850;2,533;0,50050;734,22
53,20000;0,8865;2,536;0,50114;734,93
53,30000;0,8882;2,539;0,50198;735,80
53,40000;0,8901;2,543;0,50285;736,98
53,50000;0,8918;2,548;0,50369;738,68
53,60000;0,8933;2,551;0,50444;739,47
53,64200;0,8940;2,553;0,50473;740,08
53,74200;0,8956;2,559;0,50550;741,80
53,84200;0,8972;2,567;0,50625;744,10
53,94200;0,8989;2,576;0,50705;746,62
54,04200;0,9008;2,581;0,50792;748,26
54,14200;0,9024;2,589;0,50878;750,51
54,24200;0,9041;2,596;0,50953;752,56
54,34200;0,9057;2,602;0,51030;754,25
54,44200;0,9073;2,607;0,51106;755,71
54,54200;0,9089;2,614;0,51174;757,79
54,64200;0,9107;2,619;0,51262;759,05
54,74200;0,9125;2,624;0,51350;760,71
54,84200;0,9140;2,627;0,51423;761,46
54,94200;0,9157;2,631;0,51505;762,62
55,04200;0,9172;2,633;0,51578;763,18
55,14200;0,9189;2,636;0,51647;764,15
55,24200;0,9206;2,639;0,51731;764,85
55,34200;0,9226;2,641;0,51821;765,37
55,44200;0,9242;2,642;0,51903;765,79
55,54200;0,9257;2,644;0,51975;766,42
55,64200;0,9273;2,646;0,52046;766,92
55,74200;0,9289;2,647;0,52126;767,30
55,84200;0,9306;2,650;0,52204;767,99
55,94200;0,9325;2,653;0,52283;768,92
56,04200;0,9342;2,656;0,52375;769,80
56,14200;0,9357;2,655;0,52434;769,68
56,24200;0,9374;2,660;0,52514;771,11
56,34200;0,9389;2,665;0,52596;772,50
56,44200;0,9405;2,670;0,52672;773,81
56,54200;0,9424;2,674;0,52751;775,07
56,64200;0,9442;2,676;0,52839;775,76
56,74200;0,9458;2,681;0,52916;777,15
56,84200;0,9474;2,685;0,52994;778,19
56,94200;0,9491;2,690;0,53075;779,65
57,04200;0,9507;2,693;0,53144;780,54
57,14200;0,9523;2,695;0,53214;781,23
57,24200;0,9542;2,703;0,53296;783,50
57,34200;0,9558;2,705;0,53386;784,07
57,44200;0,9574;2,709;0,53457;785,31
57,54200;0,9591;2,715;0,53539;786,82
57,64200;0,9606;2,720;0,53615;788,44
57,74200;0,9622;2,722;0,53685;789,11
57,84200;0,9640;2,730;0,53763;791,32
57,94200;0,9658;2,740;0,53849;794,13
58,04200;0,9675;2,748;0,53924;796,50
58,14200;0,9691;2,752;0,54002;797,79
58,24200;0,9707;2,761;0,54081;800,17
58,34200;0,9723;2,769;0,54153;802,64
58,44200;0,9739;2,775;0,54225;804,42
58,54200;0,9758;2,784;0,54308;807,07
58,64200;0,9775;2,790;0,54391;808,80
58,74200;0,9791;2,796;0,54462;810,30
58,84200;0,9807;2,803;0,54539;812,56
58,94200;0,9823;2,809;0,54612;814,14
59,04200;0,9839;2,814;0,54686;815,71
59,14200;0,9857;2,823;0,54764;818,25
59,24200;0,9875;2,830;0,54858;820,42
59,34200;0,9891;2,834;0,54937;821,32
59,44200;0,9907;2,840;0,55007;823,19
59,54200;0,9923;2,848;0,55091;825,54
59,64200;0,9939;2,853;0,55152;826,96
59,74200;0,9956;2,859;0,55240;828,83
59,84200;0,9975;2,864;0,55334;830,26
59,94200;0,9991;2,869;0,55408;831,59
60,04200;1,0007;2,874;0,55484;832,92
60,14200;1,0024;2,878;0,55562;834,14
